window_idx,mid_date,mean_realized_vol,peak_realized_vol,mean_vix,peak_vix
125,2013-12-06,0.11898467661471977,0.19020482772496533,14.373809538190327,21.440000534057617
126,2014-01-08,0.11070902298872923,0.1806636255749611,13.913055563729907,21.440000534057617
127,2014-02-07,0.10838476108202065,0.1806636255749611,13.946587320358034,21.440000534057617
128,2014-03-11,0.10759106551965911,0.1806636255749611,13.74468255421472,21.440000534057617
129,2014-04-09,0.10505529751233647,0.1806636255749611,13.68591270749531,21.440000534057617
130,2014-05-09,0.10914010807657565,0.20166144319949023,13.964404787336077,25.270000457763672
131,2014-06-10,0.10812313189296775,0.20166144319949023,13.953611143051631,25.270000457763672
132,2014-07-10,0.11163695231543593,0.20166144319949023,14.268214331732857,25.270000457763672
133,2014-08-08,0.11512900241009412,0.20166144319949023,14.550555592491513,25.270000457763672
134,2014-09-09,0.11357066549512498,0.20166144319949023,14.599603198823475,25.270000457763672
135,2014-10-08,0.11602079645716569,0.20166144319949023,14.603928584901114,25.270000457763672
136,2014-11-06,0.1127434647531652,0.20166144319949023,14.547420645517017,25.270000457763672
137,2014-12-08,0.11348560748569121,0.20166144319949023,14.679682565113854,25.270000457763672
138,2015-01-08,0.11616117769278385,0.20166144319949023,14.997142893927437,25.270000457763672
139,2015-02-09,0.11923640331699263,0.20166144319949023,14.957698436010451,25.270000457763672
140,2015-03-11,0.1269783919629026,0.2966720976741034,15.811547646446833,40.7400016784668
141,2015-04-10,0.1409557594957416,0.3050469095368536,16.510238128995137,40.7400016784668
142,2015-05-11,0.139243860547453,0.3050469095368536,16.310674621945335,40.7400016784668
143,2015-06-10,0.1426605405131889,0.3050469095368536,16.58626986306811,40.7400016784668
144,2015-07-10,0.1451557527619981,0.3050469095368536,16.703809548938086,40.7400016784668
145,2015-08-10,0.14969169746070105,0.3050469095368536,17.125912719302708,40.7400016784668
146,2015-09-09,0.15848032692553568,0.3050469095368536,17.614603209117103,40.7400016784668
147,2015-10-08,0.16014458968247036,0.3050469095368536,17.630833364668348,40.7400016784668
148,2015-11-06,0.16188923349139725,0.3050469095368536,17.7243651132735,40.7400016784668
149,2015-12-08,0.1634571204552342,0.3050469095368536,17.800317480450584,40.7400016784668
150,2016-01-08,0.1683926565822904,0.3050469095368536,18.041190495566717,40.7400016784668
151,2016-02-09,0.17242859837693056,0.3050469095368536,17.995555574931796,40.7400016784668
152,2016-03-10,0.16280685455830135,0.3050469095368536,17.130753986419194,28.13999938964844
153,2016-04-11,0.15456282946272074,0.2576742373951063,16.437380968578278,28.13999938964844
154,2016-05-10,0.14981490785604,0.2576742373951063,16.468888899636646,28.13999938964844
155,2016-06-09,0.1482137934310629,0.2576742373951063,16.251904763872663,28.13999938964844
156,2016-07-11,0.14160561384607231,0.2576742373951063,15.675119036719913,28.13999938964844
157,2016-08-09,0.13063402131293403,0.2576742373951063,14.651309520479233,28.13999938964844
158,2016-09-08,0.11759275827964294,0.24941882627989923,13.880079356450883,25.76000022888184
159,2016-10-07,0.1124376168076909,0.24941882627989923,13.640357146187434,25.76000022888184
160,2016-11-07,0.10925865515694902,0.24941882627989923,13.465039684658958,25.76000022888184
161,2016-12-07,0.10687476854099731,0.24941882627989923,13.163769854439629,25.76000022888184
162,2017-01-09,0.10014499869860756,0.24455209936055705,12.554603175511437,22.51000022888184
163,2017-02-08,0.09222014011840833,0.16948177391275845,12.340357144673666,22.51000022888184
164,2017-03-10,0.09347392976052349,0.16948177391275845,12.334880953743344,22.51000022888184
165,2017-04-10,0.0862731406174158,0.13451268091528087,11.9715079315125,22.51000022888184
166,2017-05-10,0.08119660422773588,0.12216118287956429,11.488452381557888,18.739999771118164
167,2017-06-09,0.0765011370808212,0.10491024768421552,11.244523816638523,16.040000915527344
168,2017-07-11,0.07518571363276168,0.10491024768421552,11.043015881190223,16.040000915527344
169,2017-08-09,0.07581359989421307,0.1834716513013271,11.318373017840916,37.31999969482422
170,2017-09-08,0.08815826852769965,0.2447480369844993,12.053452378227597,37.31999969482422
171,2017-10-09,0.09479908206818083,0.2447480369844993,12.708412707798065,37.31999969482422
172,2017-11-07,0.10176835017881994,0.2447480369844993,13.03289682902987,37.31999969482422
173,2017-12-07,0.1021995478871549,0.2447480369844993,13.242182542407324,37.31999969482422
174,2018-01-09,0.1030996206701937,0.2447480369844993,13.521468268500435,37.31999969482422
175,2018-02-08,0.10355566897117922,0.2447480369844993,13.723174621188452,37.31999969482422
176,2018-03-12,0.10280298794834242,0.2447480369844993,13.786269853985498,37.31999969482422
177,2018-04-11,0.10245788201110861,0.2447480369844993,14.018174621793959,37.31999969482422
178,2018-05-10,0.1133630979933431,0.2447480369844993,14.928611104450528,37.31999969482422
179,2018-06-11,0.12425694305421639,0.2447480369844993,15.650476186994522,37.31999969482422
180,2018-07-11,0.1382254025567404,0.2895978215856976,16.91119044546097,37.31999969482422
181,2018-08-09,0.1473714715692032,0.2895978215856976,17.16035711197626,36.06999969482422
182,2018-09-10,0.13627497300418423,0.2895978215856976,16.703452352493528,36.06999969482422
183,2018-10-09,0.1321574253244954,0.2895978215856976,16.201745983154055,36.06999969482422
184,2018-11-07,0.1270674024039622,0.2895978215856976,16.021111068271455,36.06999969482422
185,2018-12-10,0.13191593581283084,0.2895978215856976,16.30797612856305,36.06999969482422
186,2019-01-10,0.13389623010373244,0.2895978215856976,16.34523802333408,36.06999969482422
187,2019-02-11,0.1357523678887623,0.2895978215856976,16.582420557264296,36.06999969482422
188,2019-03-13,0.14751907138598044,0.2895978215856976,17.00507929211571,36.06999969482422
189,2019-04-11,0.15385906289094753,0.2895978215856976,17.304364999135334,36.06999969482422
190,2019-05-13,0.150846407810188,0.2895978215856976,16.684603115868946,36.06999969482422
191,2019-06-12,0.1415485109444426,0.2895978215856976,16.15488088698614,36.06999969482422
192,2019-07-12,0.12817205328783948,0.28855897885931137,15.182380910903689,24.59000015258789
193,2019-08-12,0.1189508225517163,0.24490910898413848,14.917499958522736,24.59000015258789
194,2019-09-11,0.1326747384853889,0.5328896824119154,16.123015820033967,54.459999084472656
195,2019-10-10,0.20405104705277505,1.077984048859545,19.972460303987777,82.69000244140625
196,2019-11-08,0.2431339310848207,1.077984048859545,21.841587293715705,82.69000244140625
197,2019-12-10,0.26106573172936154,1.077984048859545,22.831666673932755,82.69000244140625
198,2020-01-10,0.28453618013564036,1.077984048859545,24.273849241317265,82.69000244140625
